meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
1649,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1650,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1651,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1652,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1653,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1654,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1655,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1656,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1657,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1658,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1659,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1660,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1661,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1662,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1663,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1664,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1665,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1666,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1667,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1668,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1669,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1670,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1671,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1672,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1673,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1674,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1675,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1676,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1677,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1678,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1679,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1680,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1681,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1682,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1683,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1684,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1685,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1686,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1687,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1688,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1689,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1690,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1691,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1692,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1693,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1694,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1695,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1696,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1697,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1698,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1699,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1700,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1701,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1702,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1703,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1704,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1705,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1706,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1707,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1708,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1709,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1710,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1711,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1712,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1713,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1714,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1715,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1716,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1717,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1718,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1719,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1720,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1721,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1722,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1723,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1724,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1725,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1726,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1727,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1728,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1729,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1730,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1731,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1732,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1733,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1734,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1735,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1736,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1737,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1738,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1739,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1740,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1741,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1742,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1743,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1744,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1745,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1746,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1747,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1748,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1749,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1750,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1751,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1752,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1753,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1754,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1755,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1756,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1757,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1758,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1759,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1760,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1761,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1762,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1763,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1764,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1765,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1766,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1767,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1768,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1769,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1770,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1771,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1772,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1773,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1774,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1775,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1776,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1777,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1778,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1779,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1780,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1781,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1782,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1783,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1784,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1785,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1786,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1787,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1788,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1789,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1790,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1791,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1792,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1793,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1794,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1795,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1796,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1797,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1798,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1799,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1800,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1801,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1802,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1803,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1804,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1805,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1806,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1807,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1808,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1809,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1810,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1811,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1812,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1813,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1814,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1815,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1816,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1817,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1818,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1819,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1820,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1821,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1822,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1823,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1824,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1825,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1826,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1827,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1828,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1829,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1830,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1831,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1832,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1833,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1834,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1835,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1836,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1837,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1838,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1839,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1840,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1841,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1842,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1843,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1844,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1845,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1846,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1847,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1848,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1849,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1850,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1851,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1852,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1853,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1854,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1855,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1856,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1857,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1858,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1859,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1860,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1861,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1862,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1863,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1864,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1865,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1866,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1867,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1868,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1869,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1870,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1871,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1872,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1873,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1874,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1875,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1876,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1877,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1878,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1879,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1880,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1881,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1882,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1883,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1884,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1885,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1886,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1887,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1888,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1889,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1890,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1891,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1892,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1893,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1894,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1895,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1896,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1897,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1898,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1899,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1900,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1901,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1902,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1903,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1904,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1905,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1906,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1907,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1908,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1909,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1910,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1911,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1912,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1913,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1914,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1915,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1916,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1917,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1918,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1919,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1920,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1921,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1922,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1923,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1924,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1925,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1926,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1927,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1928,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1929,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1930,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1931,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1932,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1933,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1934,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1935,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1936,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1937,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1938,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1939,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1940,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1941,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1942,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1943,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1944,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1945,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1946,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1947,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1948,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1949,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1950,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1951,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1952,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1953,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1954,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1955,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1956,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1957,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1958,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1959,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1960,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1961,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1962,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1963,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1964,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1965,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1966,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1967,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1968,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1969,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1970,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1971,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
1972,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
