;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
22;17532,256775196376;18408,869613956194;19329,313094654004;20295,778749386704;21310,56768685604;22376,096071198845;23494,900874758787;24669,645918496728;25903,128214421566;27198,284625142645;28558,19885639978;29986,10879921977;31485,41423918076;33059,6849511398;34712,66919869679;36448,302658631634;38270,71779156322;40184,25368114138;42193,46636519845;44303,13968345838
23;10171,22857466668;10679,790003400014;11213,779503570015;11774,468478748517;12363,191902685943;12981,35149782024;13630,419072711253;14311,940026346816;15027,537027664157;15778,913879047366;16567,859572999736;17396,252551649723;18266,06517923221;19179,368438193822;20138,336860103514;21145,25370310869;22202,516388264125;23312,64220767733;24478,274318061198;25702,18803396426
24;3768,3757891666714;3956,794578625005;4154,634307556255;4362,3660229340685;4580,484324080772;4809,508540284811;5049,983967299052;5302,483165664004;5567,607323947205;5845,987690144566;6138,287074651795;6445,201428384385;6767,461499803604;7105,834574793785;7461,126303533474;7834,182618710148;8225,891749645656;8637,18633712794;9069,045653984336;9522,497936683554
25;3897,274003000004;4092,1377031500047;4296,744588307505;4511,58181772288;4737,160908609025;4974,018954039476;5222,71990174145;5483,855896828522;5758,048691669949;6045,951126253447;6348,24868256612;6665,661116694426;6998,944172529147;7348,891381155605;7716,335950213385;8102,152747724055;8507,260385110258;8932,623404365771;9379,25457458406;9848,217303313264
26;4182,678277333339;4391,812191200006;4611,402800760006;4841,972940798007;5084,071587837907;5338,275167229803;5605,188925591293;5885,448371870858;6179,720790464401;6488,706829987621;6813,142171487002;7153,799280061353;7511,489244064421;7887,063706267642;8281,416891581024;8695,487736160076;9130,262122968079;9586,775229116483;10066,113990572308;10569,419690100924
27;4216,5633471666715;4427,391514525006;4648,761090251256;4881,199144763819;5125,259102002011;5381,522057102112;5650,598159957218;5933,128067955079;6229,784471352833;6541,273694920475;6868,337379666498;7211,754248649823;7572,341961082315;7950,959059136431;8348,507012093252;8765,932362697915;9204,228980832811;9664,440429874452;10147,662451368175;10655,045573936584
28;4296,831860166671;4511,673453175004;4737,257125833755;4974,119982125443;5222,825981231716;5483,967280293302;5758,165644307967;6046,073926523366;6348,377622849534;6665,796503992012;6999,086329191613;7349,040645651194;7716,492677933754;8102,317311830442;8507,433177421965;8932,804836293064;9379,445078107718;9848,417332013103;10340,83819861376;10857,880108544448
29;4518,642229375442;4744,574340844215;4981,803057886425;5230,893210780747;5492,437871319785;5767,059764885775;6055,412753130064;6358,1833907865675;6676,092560325897;7009,897188342192;7360,392047759302;7728,411650147267;8114,832232654631;8520,573844287363;8946,60253650173;9393,932663326817;9863,629296493158;10356,810761317816;10874,651299383708;11418,383864352894
30;5682,396861304331;5966,516704369547;6264,842539588025;6578,084666567426;6906,988899895798;7252,338344890588;7614,955262135118;7995,703025241874;8395,488176503968;8815,262585329167;9256,025714595626;9718,827000325407;10204,768350341677;10715,006767858762;11250,7571062517;11813,294961564285;12403,959709642499;13024,157695124624;13675,365579880856;14359,133858874899
31;9254,012060780782;9716,712663819822;10202,548297010813;10712,675711861355;11248,309497454424;11810,724972327145;12401,261220943503;13021,324281990679;13672,390496090213;14356,010020894724;15073,810521939462;15827,501048036436;16618,876100438258;17449,819905460172;18322,31090073318;19238,42644576984;20200,347768058335;21210,365156461252;22270,883414284315;23384,42758499853
32;9790,887667177489;10280,432050536363;10794,453653063181;11334,17633571634;11900,885152502158;12495,929410127266;13120,72588063363;13776,762174665313;14465,600283398579;15188,880297568508;15948,324312446935;16745,740528069284;17583,02755447275;18462,178932196388;19385,287878806208;20354,552272746518;21372,279886383843;22440,893880703035;23562,93857473819;24741,0855034751
33;7865,771085124197;8259,059639380408;8672,01262134943;9105,6132524169;9560,893915037746;10038,938610789633;10540,885541329115;11067,92981839557;11621,32630931535;12202,392624781118;12812,512256020174;13453,137868821184;14125,794762262245;14832,084500375358;15573,688725394128;16352,373161663834;17169,991819747025;18028,491410734376;18929,915981271097;19876,411780334653
34;13227,532493156945;13888,909117814792;14583,354573705532;15312,52230239081;16078,14841751035;16882,05583838587;17726,158630305163;18612,46656182042;19543,08988991144;20520,24438440701;21546,256603627364;22623,569433808734;23754,74790549917;24942,48530077413;26189,609565812836;27499,09004410348;28874,044546308654;30317,746773624087;31833,63411230529;33425,31581792056
35;12053,780208051092;12656,469218453647;13289,29267937633;13953,757313345148;14651,445179012406;15384,017437963026;16153,218309861179;16960,879225354238;17808,92318662195;18699,369345953048;19634,337813250702;20616,05470391324;21646,857439108902;22729,20031106435;23865,660326617566;25058,943342948445;26311,89051009587;27627,485035600665;29008,8592873807;30459,302251749734
36;8842,03989502859;9284,141889780021;9748,348984269023;10235,766433482475;10747,5547551566;11284,93249291443;11849,179117560152;12441,63807343816;13063,71997711007;13716,905975965574;14402,751274763854;15122,888838502047;15879,033280427151;16672,984944448508;17506,634191670935;18381,965901254483;19301,06419631721;20266,11740613307;21279,423276439724;22343,394440261713
37;9190,739477174928;9650,276451033675;10132,790273585359;10639,429787264628;11171,40127662786;11729,971340459253;12316,469907482217;12932,293402856329;13578,908072999146;14257,853476649103;14970,746150481558;15719,283458005637;16505,24763090592;17330,510012451217;18197,03551307378;19106,88728872747;20062,231653163846;21065,343235822038;22118,61039761314;23224,5409174938
38;10741,515367104277;11278,591135459492;11842,520692232467;12434,64672684409;13056,379063186296;13709,198016345612;14394,657917162893;15114,390813021038;15870,110353672091;16663,615871355698;17496,796664923484;18371,63649816966;19290,218323078145;20254,729239232052;21267,465701193654;22330,838986253337;23447,380935566005;24619,749982344307;25850,737481461525;27143,274355534602
39;12728,786390000005;13365,225709500006;14033,486994975006;14735,161344723758;15471,919411959947;16245,515382557945;17057,791151685844;17910,68070927014;18806,214744733647;19746,52548197033;20733,851756068845;21770,544343872287;22859,071561065903;24002,0251391192;25202,12639607516;26462,23271587892;27785,344351672866;29174,61156925651;30633,342147719337;32165,009255105306
40;11328,689343666676;11895,123810850011;12489,880001392512;13114,374001462138;13770,092701535246;14458,597336612009;15181,52720344261;15940,603563614743;16737,633741795482;17574,515428885257;18453,24120032952;19375,903260345996;20344,698423363297;21361,933344531462;22430,030011758037;23551,53151234594;24729,10808796324;25965,5634923614;27263,84166697947;28627,033750328446
41;8695,123386000021;9129,879555300022;9586,373533065023;10065,692209718274;10568,976820204189;11097,425661214398;11652,296944275118;12234,911791488874;12846,657381063318;13488,990250116485;14163,43976262231;14871,611750753427;15615,192338291099;16395,951955205655;17215,74955296594;18076,537030614236;18980,36388214495;19929,382076252197;20925,85118006481;21972,14373906805
42;10640,486753580359;11172,511091259377;11731,136645822347;12317,693478113466;12933,57815201914;13580,257059620097;14259,269912601103;14972,233408231159;15720,845078642718;16506,887332574854;17332,231699203596;18198,843284163777;19108,785448371968;20064,224720790568;21067,435956830097;22120,8077546716;23226,848142405182;24388,190549525443;25607,600077001716;26887,980080851805
43;13819,085567737677;14510,03984612456;15235,541838430789;15997,318930352329;16797,184876869946;17637,044120713443;18518,896326749116;19444,841143086574;20417,083200240904;21437,93736025295;22509,834228265598;23635,325939678878;24817,092236662822;26057,946848495965;27360,844190920765;28728,886400466803;30165,330720490143;31673,59725651465;33257,27711934038;34920,140975307404
44;18641,581263710017;19573,66032689552;20552,343343240296;21579,96051040231;22658,958535922426;23791,906462718547;24981,501785854474;26230,5768751472;27542,10571890456;28919,21100484979;30365,171555092278;31883,430132846894;33477,60163948924;35151,48172146371;36909,0558075369;38754,508597913744;40692,234027809434;42726,84572919991;44863,18801565991;47106,347416442906
45;21801,454670895986;22891,527404440785;24036,103774662824;25237,908963395967;26499,804411565765;27824,794632144054;29216,03436375126;30676,836081938825;32210,677886035766;33821,21178033756;35512,27236935444;37287,88598782216;39152,280287213274;41109,89430157394;43165,38901665264;45323,65846748527;47589,84139085954;49969,333460402515;52467,80013342264;55091,19014009378
46;18091,673837710296;18996,257529595812;19946,070406075603;20943,373926379383;21990,542622698355;23090,06975383327;24244,573241524937;25456,801903601183;26729,641998781244;28066,12409872031;29469,430303656325;30942,901818839142;32490,0469097811;34114,549255270154;35820,27671803367;37611,29055393535;39491,85508163212;41466,44783571373;43539,770227499415;45716,758738874385
47;11054,400099833343;11607,120104825011;12187,476110066262;12796,849915569575;13436,692411348055;14108,527031915457;14813,95338351123;15554,651052686793;16332,383605321134;17149,002785587192;18006,452924866553;18906,77557110988;19852,114349665375;20844,720067148646;21886,95607050608;22981,303874031386;24130,369067732958;25336,887521119606;26603,73189717559;27933,91849203437
48;4070,6260718333374;4274,157375425005;4487,865244196255;4712,258506406068;4947,871431726371;5195,26500331269;5455,028253478325;5727,779666152241;6014,1686494598525;6314,877081932846;6630,620936029488;6962,151982830963;7310,259581972511;7675,772561071137;8059,561189124694;8462,539248580928;8885,666211009975;9329,949521560475;9796,446997638499;10286,269347520425
49;3930,8464623333375;4127,388785450004;4333,758224722505;4550,44613595863;4777,968442756562;5016,86686489439;5267,71020813911;5531,095718546067;5807,65050447337;6098,033029697039;6402,9346811818905;6723,081415240986;7059,2354860030355;7412,197260303187;7782,807123318347;8171,947479484265;8580,54485345848;9009,572096131404;9460,050700937974;9933,053235984873
50;4091,3616095000034;4295,929689975003;4510,726174473753;4736,262483197442;4973,075607357314;5221,72938772518;5482,815857111439;5756,956649967011;6044,804482465362;6347,04470658863;6664,396941918062;6997,616789013966;7347,497628464665;7714,872509887899;8100,616135382294;8505,646942151408;8930,92928925898;9377,47575372193;9846,349541408028;10338,66701847843
51;4191,064733833337;4400,617970525004;4620,648869051254;4851,681312503817;5094,265378129008;5348,978647035459;5616,427579387232;5897,248958356594;6192,111406274424;6501,716976588145;6826,802825417553;7168,142966688431;7526,550115022854;7902,877620773997;8298,021501812696;8712,922576903331;9148,568705748497;9605,997141035923;10086,296998087719;10590,611847992104
52;4374,193309530061;4592,902975006565;4822,548123756893;5063,675529944738;5316,859306441975;5582,702271764074;5861,837385352278;6154,929254619892;6462,675717350887;6785,809503218431;7125,099978379353;7481,3549772983215;7855,422726163238;8248,1938624714;8660,603555594971;9093,63373337472;9548,315420043456;10025,73119104563;10527,017750597912;11053,368638127808
53;4884,780276224747;5129,019290035984;5385,470254537784;5654,743767264674;5937,480955627908;6234,355003409303;6546,072753579769;6873,376391258757;7217,045210821696;7577,897471362781;7956,792344930921;8354,631962177467;8772,363560286341;9210,98173830066;9671,530825215692;10155,107366476477;10662,862734800301;11196,005871540317;11755,806165117334;12343,596473373202
54;5613,860572661812;5894,553601294902;6189,281281359647;6498,74534542763;6823,682612699012;7164,866743333962;7523,110080500661;7899,265584525694;8294,22886375198;8708,94030693958;9144,387322286559;9601,606688400887;10081,687022820932;10585,77137396198;11115,059942660078;11670,812939793082;12254,353586782738;12867,071266121875;13510,42482942797;14185,946070899368
55;9394,400104869612;9864,120110113094;10357,32611561875;10875,192421399686;11418,952042469671;11989,899644593155;12589,394626822814;13218,864358163955;13879,807576072153;14573,797954875761;15302,48785261955;16067,612245250528;16870,992857513054;17714,542500388707;18600,269625408142;19530,28310667855;20506,79726201248;21532,137125113102;22608,74398136876;23739,181180437197
56;9273,688693896216;9737,373128591027;10224,241785020578;10735,453874271609;11272,22656798519;11835,83789638445;12427,629791203673;13049,011280763858;13701,461844802052;14386,534937042155;15105,861683894263;15861,154768088978;16654,212506493426;17486,923131818097;18361,269288409003;19279,332752829454;20243,29939047093;21255,464359994476;22318,2375779942;23434,149456893912
57;8145,2732027574675;8552,536862895342;8980,16370604011;9429,171891342115;9900,630485909222;10395,662010204684;10915,445110714918;11461,217366250665;12034,278234563199;12635,992146291359;13267,791753605927;13931,181341286223;14627,740408350535;15359,127428768063;16127,083800206467;16933,43799021679;17780,109889727628;18669,11538421401;19602,57115342471;20582,699711095946
58;7939,432249415127;8336,403861885885;8753,224054980179;9190,88525772919;9650,42952061565;10132,950996646432;10639,598546478754;11171,578473802692;11730,157397492827;12316,665267367469;12932,498530735844;13579,123457272637;14258,07963013627;14970,983611643083;15719,532792225238;16505,5094318365;17330,784903428328;18197,324148599746;19107,190356029732;20062,54987383122
59;8587,473998720023;9016,847698656024;9467,690083588825;9941,074587768266;10438,12831715668;10960,034733014514;11508,03646966524;12083,438293148502;12687,610207805927;13321,990718196224;13988,090254106037;14687,49476681134;15421,869505151908;16192,962980409504;17002,61112942998;17852,74168590148;18745,378770196556;19682,647708706383;20666,780094141704;21700,11909884879
60;8600,138972303766;9030,145920918954;9481,653216964902;9955,735877813147;10453,522671703806;10976,198805288997;11525,008745553449;12101,259182831122;12706,322141972678;13341,638249071313;14008,72016152488;14709,156169601125;15444,613978081183;16216,844676985242;17027,686910834505;17879,07125637623;18773,024819195045;19711,676060154798;20697,259863162537;21732,122856320664
61;9474,658818840824;9948,391759782866;10445,811347772009;10968,10191516061;11516,507010918642;12092,332361464574;12696,948979537803;13331,796428514694;13998,38624994043;14698,305562437452;15433,220840559325;16204,881882587291;17015,125976716656;17865,88227555249;18759,176389330114;19697,13520879662;20681,99196923645;21716,091567698273;22801,89614608319;23941,99095338735
62;11436,148637609576;12007,956069490056;12608,353872964559;13238,771566612788;13900,710144943429;14595,7456521906;15325,53293480013;16091,809581540138;16896,400060617147;17741,220063648005;18628,281066830405;19559,695120171924;20537,679876180522;21564,56386998955;22642,79206348903;23774,93166666348;24963,678249996654;26211,862162496487;27522,455270621314;28898,578034152382
63;12514,81330483334;13140,553970075009;13797,58166857876;14487,460752007699;15211,833789608085;15972,42547908849;16771,046753042916;17609,59909069506;18490,079045229813;19414,582997491303;20385,31214736587;21404,577754734164;22474,806642470874;23598,546974594417;24778,47432332414;26017,39803949035;27318,267941464866;28684,18133853811;30118,390405465016;31624,309925738267
64;10626,03465116668;11157,336383725014;11715,203202911265;12300,96336305683;12916,011531209671;13561,812107770156;14239,902713158664;14951,897848816598;15699,492741257429;16484,4673783203;17308,690747236316;18174,125284598133;19082,83154882804;20036,97312626944;21038,821782582912;22090,76287171206;23195,301015297664;24355,066066062547;25572,819369365676;26851,46033783396
65;8276,756230500017;8690,594042025019;9125,123744126271;9581,379931332585;10060,448927899215;10563,471374294177;11091,644943008887;11646,227190159332;12228,538549667299;12839,965477150665;13481,9637510082;14156,06193855861;14863,865035486542;15607,05828726087;16387,411201623916;17206,78176170511;18067,120849790368;18970,476892279887;19919,000736893882;20914,950773738576
66;10380,507003632869;10899,532353814513;11444,50897150524;12016,734420080502;12617,571141084527;13248,449698138755;13910,872183045693;14606,415792197979;15336,736581807878;16103,573410898272;16908,75208144319;17754,18968551535;18641,89916979112;19573,994128280676;20552,69383469471;21580,328526429446;22659,34495275092;23792,312200388464;24981,927810407888;26231,024200928285
67;13277,328138988483;13941,194545937908;14638,254273234803;15370,166986896544;16138,675336241371;16945,60910305344;17792,889558206112;18682,53403611642;19616,66073792224;20597,493774818355;21627,368463559273;22708,73688673724;23844,1737310741;25036,382417627807;26288,201538509198;27602,61161543466;28982,742196206393;30431,879306016715;31953,47327131755;33551,14693488343
68;17561,982590662265;18440,08172019538;19362,08580620515;20330,190096515405;21346,699601341177;22414,034581408236;23534,73631047865;24711,473126002584;25947,046782302714;27244,39912141785;28606,619077488744;30036,950031363183;31538,797532931345;33115,737409577916;34771,524280056816;36510,10049405966;38335,60551876265;40252,385794700785;42265,00508443583;44378,25533865762
69;20601,286591259974;21631,350920822973;22712,918466864125;23848,56439020733;25040,992609717698;26293,042240203584;27607,694352213763;28988,079069824453;30437,483023315675;31959,35717448146;33557,32503320554;35235,19128486582;36996,95084910911;38846,79839156457;40789,1383111428;42828,595226699945;44970,024988034944;47218,526237436694;49579,45254930853;52058,42517677396
70;17515,958195754418;18391,75610554214;19311,343910819247;20276,91110636021;21290,75666167822;22355,294494762133;23473,05921950024;24646,712180475253;25879,047789499018;27173,00017897397;28531,650187922667;29958,232697318803;31456,144332184744;33028,95154879398;34680,39912623368;36414,41908254536;38235,14003667263;40146,897038506264;42154,24189043158;44261,95398495316
71;10469,43124033334;10992,902802350009;11542,54794246751;12119,675339590887;12725,659106570432;13361,942061898955;14030,039164993903;14731,541123243598;15468,11817940578;16241,524088376069;17053,600292794872;17906,280307434616;18801,594322806348;19741,674038946665;20728,757740893998;21765,195627938698;22853,455409335635;23996,128179802417;25195,93458879254;26455,73131823217
72;3589,394842166673;3768,8645842750066;3957,307813488757;4155,173204163195;4362,931864371355;4581,078457589923;4810,132380469419;5050,63899949289;5303,170949467535;5568,329496940913;5846,745971787958;6139,083270377357;6446,037433896225;6768,3393055910365;7106,756270870588;7462,094084414118;7835,198788634824;8226,958728066566;8638,306664469894;9070,221997693388
73;3980,3315656666696;4179,348143950003;4388,315551147503;4607,731328704879;4838,117895140123;5080,02378989713;5334,024979391987;5600,726228361586;5880,762539779666;6174,80066676865;6483,5407001070835;6807,717735112438;7148,10362186806;7505,5088029614635;7880,784243109537;8274,823455265014;8688,564628028265;9122,99285942968;9579,142502401164;10058,099627521222
74;3918,184653333337;4114,093886000004;4319,798580300005;4535,788509315005;4762,577934780756;5000,706831519794;5250,742173095784;5513,279281750573;5788,9432458381025;6078,390408130008;6382,309928536509;6701,425424963334;7036,496696211501;7388,321531022077;7757,737607573181;8145,62448795184;8552,905712349433;8980,550997966906;9429,578547865252;9901,057475258516
75;3880,2042146666713;4074,214425400005;4277,925146670005;4491,821404003505;4716,412474203681;4952,233097913865;5199,8447528095585;5459,836990450037;5732,828839972539;6019,470281971166;6320,443796069724;6636,46598587321;6968,289285166871;7316,703749425215;7682,538936896476;8066,665883741301;8469,999177928366;8893,499136824785;9338,174093666024;9805,082798349325
76;3962,036086666671;4160,137891000005;4368,1447855500055;4586,552024827506;4815,879626068881;5056,673607372326;5309,507287740942;5574,982652127989;5853,731784734389;6146,418373971109;6453,739292669665;6776,426257303148;7115,247570168306;7471,009948676721;7844,560446110558;8236,788468416085;8648,62789183689;9081,059286428736;9535,112250750173;10011,867863287682
77;4260,746575479701;4473,783904253686;4697,4730994663705;4932,346754439689;5178,964092161674;5437,912296769758;5709,807911608245;5995,298307188658;6295,063222548091;6609,816383675497;6940,3072028592715;7287,322563002235;7651,688691152347;8034,273125709965;8435,986781995463;8857,786121095238;9300,67542715;9765,7091985075;10253,994658432875;10766,69439135452
78;5833,162031568742;6124,82013314718;6431,061139804539;6752,614196794767;7090,244906634505;7444,757151966231;7816,995009564543;8207,84476004277;8618,23699804491;9049,148847947155;9501,606290344514;9976,686604861741;10475,520935104829;10999,29698186007;11549,261830953075;12126,724922500729;12733,061168625765;13369,714227057055;14038,199938409909;14740,109935330405
79;8855,160174866149;9297,918183609456;9762,81409278993;10250,954797429426;10763,502537300898;11301,677664165943;11866,76154737424;12460,099624742954;13083,104605980103;13737,259836279109;14424,122828093065;15145,32896949772;15902,595417972607;16697,725188871238;17532,6114483148;18409,24202073054;19329,704121767067;20296,18932785542;21310,998794248193;22376,548733960604
80;8750,392640811195;9187,912272851754;9647,307886494342;10129,673280819059;10636,156944860013;11167,964792103014;11726,363031708164;12312,681183293573;12928,315242458251;13574,731004581165;14253,467554810224;14966,140932550736;15714,447979178272;16500,170378137187;17325,178897044047;18191,43784189625;19101,009733991064;20056,06022069062;21058,86323172515;22111,80639331141
81;8969,784801044425;9418,274041096647;9889,18774315148;10383,647130309055;10902,829486824508;11447,970961165734;12020,369509224021;12621,387984685223;13252,457383919485;13915,08025311546;14610,834265771235;15341,375979059798;16108,444778012788;16913,867016913428;17759,5603677591;18647,538386147055;19579,915305454408;20558,91107072713;21586,856624263484;22666,19945547666
82;8344,367750639422;8761,586138171393;9199,665445079963;9659,648717333961;10142,63115320066;10649,762710860694;11182,25084640373;11741,363388723916;12328,431558160111;12944,853136068117;13592,095792871523;14271,7005825151;14985,285611640857;15734,5498922229;16521,277386834045;17347,341256175747;18214,708318984536;19125,443734933764;20081,715921680454;21085,801717764476
83;14453,521093857073;15176,197148549927;15935,007005977424;16731,757356276295;17568,34522409011;18446,762485294617;19369,100609559348;20337,555640037317;21354,433422039183;22422,155093141144;23543,262847798203;24720,425990188116;25956,447289697524;27254,2696541824;28616,983136891522;30047,8322937361;31550,223908422908;33127,735103844054;34784,121859036255;36523,32795198807
84;8880,342878190828;9324,360022100369;9790,578023205388;10280,106924365657;10794,11227058394;11333,817884113138;11900,508778318796;12495,534217234735;13120,310928096473;13776,326474501297;14465,142798226361;15188,39993813768;15947,819935044565;16745,210931796795;17582,471478386637;18461,59505230597;19384,67480492127;20353,908545167335;21371,603972425703;22440,18417104699
