;1,0;2,0
4630,0;0,0;35179,669197593015
4631,0;0,0;36624,64720603533
4632,0;0,0;35745,958550516916
4633,0;0,0;34738,68554081314
4634,0;0,0;34421,823417395055
4635,0;0,0;33986,704810670315
4636,0;0,0;31404,88014606515
4637,0;0,0;29690,625778098096
4638,0;0,0;18926,7546487871
4639,0;0,0;27516,9914194283
4640,0;145,69762069402688;20710,067048958135
4641,0;348,839992759515;11971,380451269919
4642,0;549,3880891315009;6636,868908047171
4643,0;716,7152354574282;3520,994480188808
4644,0;828,0753901250179;2289,8335374181274
4645,0;870,6742113142961;1893,351167362095
4646,0;840,2985985403719;2529,9513378001884
4647,0;740,4427865880494;4138,111522904944
4648,0;585,8135454106521;12182,530539796882
4649,0;385,38242338281583;26929,434051337576
4650,0;175,43442890421397;33984,946478552316
4651,0;0,0;34249,687889883324
4652,0;0,0;31861,932983153183
4653,0;0,0;28356,809745833034
4654,0;0,0;25336,492021013484
4655,0;0,0;24279,904436068027
4656,0;0,0;25449,88426756992
4657,0;0,0;27321,315490871577
4658,0;0,0;28044,902463246144
4659,0;0,0;27987,14212650798
4660,0;0,0;28278,4990665692
4661,0;0,0;27195,7242096937
4662,0;0,0;15092,082149464557
4663,0;0,0;27415,265475896686
4664,0;144,23918248986956;24861,748875801848
4665,0;345,596556351037;15273,307699202202
4666,0;544,507331882123;9593,656046586351
4667,0;710,6067159304835;7380,329581780563
4668,0;821,3688447226165;6941,85551298624
4669,0;863,8236922792438;8045,635980429774
4670,0;833,9878133682199;10882,994993574432
4671,0;735,239068746891;15043,748194463142
4672,0;581,8921368840936;19569,954433065122
4673,0;383,24253058103284;26671,69095295614
4674,0;174,86636268125793;24505,432874478793
4675,0;0,0;17574,450685917036
4676,0;0,0;11555,666141365797
4677,0;0,0;9473,256664299077
4678,0;0,0;11184,72049229709
4679,0;0,0;15479,691349993898
4680,0;0,0;18303,334880950966
4681,0;0,0;19053,666872327118
4682,0;0,0;18983,374617346897
4683,0;0,0;19441,99159774715
4684,0;0,0;20159,544866753415
4685,0;0,0;20986,62659879463
4686,0;0,0;11395,64639387689
4687,0;0,0;15380,398730034722
4688,0;144,70987506400573;12136,272408188805
4689,0;347,1274701733989;5901,3637363845355
4690,0;547,0257902996782;2978,570562836114
4691,0;713,714920017195;1611,833805765457
4692,0;824,6426485803424;807,6829527595022
4693,0;867,1927110154145;885,7305640005313
4694,0;837,1806648286271;1819,7956394134171
4695,0;738,4975028692833;3507,4125131871115
4696,0;585,8263637846838;8932,076088969216
4697,0;386,36567723431835;19954,2778167124
4698,0;176,6302507243037;27474,601042524875
4699,0;0,0;27515,7927706352
4700,0;0,0;23890,0319451775
4701,0;0,0;19376,768021696986
4702,0;0,0;16436,909010641855
4703,0;0,0;15173,391741314033
4704,0;0,0;15106,516529874685
4705,0;0,0;15736,360086959774
4706,0;0,0;16459,419045086484
4707,0;0,0;17018,302373943996
4708,0;0,0;17591,971952516742
4709,0;0,0;18535,80202542102
4710,0;0,0;11059,913470290332
4711,0;0,0;6489,280433334931
4712,0;143,82110334592355;4117,553358830321
4713,0;345,3142990496195;1242,3664793494652
4714,0;544,5795054424563;202,66203319855026
4715,0;710,8466511878598;0,0
4716,0;821,615209068891;0,0
4717,0;864,2867579087638;0,0
4718,0;834,4731851070447;0,0
4719,0;735,9692584957926;211,4306302365956
4720,0;583,1069551820735;550,7326306810784
4721,0;385,01399043268543;3694,3524652044725
4722,0;176,71137409421007;9555,10646458838
4723,0;0,0;16222,837064742318
4724,0;0,0;20641,779471154867
4725,0;0,0;22505,329002575327
4726,0;0,0;21993,374679109926
4727,0;0,0;20390,019183957338
4728,0;0,0;18438,282368244454
4729,0;0,0;16988,932440389774
4730,0;0,0;16887,439387618877
4731,0;0,0;18526,21275678891
4732,0;0,0;21465,79047673219
4733,0;0,0;23187,426798952238
4734,0;0,0;14934,189111731734
4735,0;0,0;4733,716905197661
4736,0;142,08948269268868;13221,488561686294
4737,0;341,30342354545655;14020,2347454251
4738,0;538,5345317258381;15122,105108330423
4739,0;703,5422585754364;17207,35998895775
4740,0;814,0251012273803;20206,47028142756
4741,0;857,1932821027535;24172,531878749014
4742,0;828,86403251181;28702,712169268638
4743,0;731,931124717591;31069,183749175012
4744,0;580,3399239243485;29779,328844751486
4745,0;383,3184729277578;30664,903332926013
4746,0;175,91530774996983;25214,40212370095
4747,0;0,0;21254,773675983146
4748,0;0,0;23748,62248697807
4749,0;0,0;30966,473882831728
4750,0;0,0;31831,623084325776
4751,0;0,0;27224,410642634844
4752,0;0,0;23297,70035242879
4753,0;0,0;21372,82666941932
4754,0;0,0;21252,933722943108
4755,0;0,0;22430,057319737916
4756,0;0,0;25219,711482817416
4757,0;0,0;26815,23104081799
4758,0;0,0;17121,476434156455
4759,0;0,0;46469,029943014735
4760,0;137,8514940605661;64626,58227845793
4761,0;331,66226096205935;61340,80952271078
4762,0;523,782396992639;51235,28481444397
4763,0;684,8527540051194;40324,32132690806
4764,0;792,5609548559393;33018,63273856402
4765,0;834,2151450208402;28699,3029639665
4766,0;805,4747744938171;27337,549812047997
4767,0;709,56004110885;26101,085295981848
4768,0;559,8016949786551;23391,80494105361
4769,0;368,9712458332907;27087,36632655058
4770,0;169,26410144434465;28427,480941698013
4771,0;0,0;28981,700096548942
4772,0;0,0;31699,85410326392
4773,0;0,0;35556,952430905985
4774,0;0,0;37566,06965816381
4775,0;0,0;37567,56709768196
4776,0;0,0;35667,67751256556
4777,0;0,0;33359,306189314186
4778,0;0,0;31100,69325236376
4779,0;0,0;27809,468117413147
4780,0;0,0;23910,106459013212
4781,0;0,0;19856,452283879626
4782,0;0,0;17428,442662103676
4783,0;0,0;34333,54342526712
4784,0;139,19613252220654;30747,619296253164
4785,0;334,5043874509896;20169,780821245735
4786,0;527,6925271362747;12469,633999269616
4787,0;689,1870405571551;7795,778918381302
4788,0;797,086105149538;5633,506480536329
4789,0;838,7222906300966;5662,477398616039
4790,0;810,1045672681389;7511,36356480676
4791,0;714,4303328162015;10253,724023818682
4792,0;565,5456683368332;15909,172087360748
4793,0;373,34942006982817;26551,176654990664
4794,0;171,6453373481052;30486,798100082997
4795,0;0,0;29005,426619380563
4796,0;0,0;26110,515427171606
4797,0;0,0;24661,70491069318
4798,0;0,0;26493,26362954369
4799,0;0,0;29295,413956915116
4800,0;0,0;28847,149915154325
4801,0;0,0;26996,27214914505
4802,0;0,0;24938,61123307064
4803,0;0,0;23603,82980506445
4804,0;0,0;23790,558695111697
4805,0;0,0;25188,626053251424
4806,0;0,0;16404,782902777435
4807,0;0,0;22848,269338551065
4808,0;140,3208722682139;10204,191729999724
4809,0;337,283052720121;2612,4655463458357
4810,0;532,1077181640142;299,839428254703
4811,0;694,989322800478;29,450797667154973
4812,0;803,6553095160062;30,018316283131785
4813,0;845,8231550889249;218,63424400917552
4814,0;817,0569626229767;495,9208216898181
4815,0;720,6751403582767;2546,1747454349747
4816,0;571,2937678962658;7125,801858991462
4817,0;377,57274788318887;17777,54550274225
4818,0;173,87078108982712;27665,17614839494
4819,0;0,0;31476,361720975998
4820,0;0,0;30985,171872694733
4821,0;0,0;29665,98814022464
4822,0;0,0;27997,908219159875
4823,0;0,0;27258,23842608141
4824,0;0,0;28429,287198060054
4825,0;0,0;30286,729390352528
4826,0;0,0;31944,27433856514
4827,0;0,0;29085,235128761196
4828,0;0,0;26217,066689684965
4829,0;0,0;24014,380498729035
4830,0;0,0;14583,545316900756
4831,0;0,0;31802,097067431696
4832,0;140,81264562690566;21244,48562832987
4833,0;338,565062216374;13326,453182485126
4834,0;534,293098376532;9046,939603242345
4835,0;698,0570223794958;6757,791255401383
4836,0;807,6423589287839;5285,682895425031
4837,0;850,1338033200806;4929,503494848336
4838,0;821,4434148697726;6256,0530395465385
4839,0;724,9022087542799;8890,323865846874
4840,0;574,670278472821;14933,823670578548
4841,0;379,9336067835877;26869,122627181325
4842,0;175,19266414679194;32366,10249535969
4843,0;0,0;31116,654352013436
4844,0;0,0;27548,37645402602
4845,0;0,0;24334,50217437221
4846,0;0,0;23382,618832533364
4847,0;0,0;25646,138660608234
4848,0;0,0;27755,628961626528
4849,0;0,0;28777,356963534614
4850,0;0,0;27918,471881106634
4851,0;0,0;26019,273560073118
4852,0;0,0;24650,82169248156
4853,0;0,0;22784,688952599172
4854,0;0,0;12368,688230158994
4855,0;0,0;14965,858434753107
4856,0;142,03714507310949;10661,047690253563
4857,0;341,3067740465822;4941,226319101645
4858,0;538,3375860257642;2152,0368461120006
4859,0;702,9624612165652;430,0742038411347
4860,0;812,8389225267847;157,8642700090611
4861,0;855,4342801268388;0,0
4862,0;826,3910901607811;0,0
4863,0;729,025539960848;0,0
4864,0;577,4729920055187;354,90913540992256
4865,0;382,7216385654646;5963,002235705641
4866,0;177,09571353911963;16201,042974975757
4867,0;0,0;24702,562632351368
4868,0;0,0;28469,78130072516
4869,0;0,0;28147,75151550491
4870,0;0,0;26580,786259912842
4871,0;0,0;25163,86451081487
4872,0;0,0;24141,363031766843
4873,0;0,0;23788,05925894553
4874,0;0,0;24171,599849349735
4875,0;0,0;24417,82564917941
4876,0;0,0;23852,701855484003
4877,0;0,0;22403,40331017774
4878,0;0,0;11152,8422000208
4879,0;0,0;5357,267245341649
4880,0;135,93181881871644;3097,9071854623653
4881,0;328,4007755040579;353,07535246142277
4882,0;519,2314319732977;0,0
4883,0;679,0689792840035;0,0
4884,0;786,1811021405747;0,0
4885,0;827,6970553659562;0,0
4886,0;799,660746128357;1,8440417273333232
4887,0;705,5421168689401;130,24755666344757
4888,0;558,9910154395184;490,1438937715679
4889,0;369,7905533720895;5976,028133493127
4890,0;170,75269693960658;16087,395668054618
4891,0;0,0;26765,772707176515
4892,0;0,0;33318,4274055807
4893,0;0,0;34964,12427814811
4894,0;0,0;33487,51550825716
4895,0;0,0;31842,462931416336
4896,0;0,0;31729,767517773445
4897,0;0,0;32385,99437724327
4898,0;0,0;33409,38391571293
4899,0;0,0;33708,417193172354
4900,0;0,0;33312,73539570171
4901,0;0,0;32425,47273801359
4902,0;0,0;21417,09165675458
4903,0;0,0;18649,252327575985
4904,0;134,33325557608444;20593,659790996015
4905,0;325,4635818379396;13586,416168572956
4906,0;515,3595429218251;8232,658492934168
4907,0;675,059925127288;6395,600939509848
4908,0;782,6235289914694;6677,498602200047
4909,0;825,1016208731165;8615,402821788442
4910,0;798,1832090836991;12320,53614911908
4911,0;704,6183208419606;17507,874129656506
4912,0;557,8802766447151;23994,647394316136
4913,0;368,39942823965544;33028,0193562141
4914,0;169,43656062307147;32575,01364918677
4915,0;0,0;28396,620187512144
4916,0;0,0;28856,997938436372
4917,0;0,0;38742,96974773981
4918,0;0,0;49702,44063900592
4919,0;0,0;43587,652098169885
4920,0;0,0;34394,01938279626
4921,0;0,0;30654,252164661295
4922,0;0,0;29160,419310724414
4923,0;0,0;29488,043621189852
4924,0;0,0;30796,99591093688
4925,0;0,0;27804,342140842095
4926,0;0,0;26675,352035835236
4927,0;0,0;48979,924015563316
4928,0;137,3862147550263;35203,355478367885
4929,0;331,9396933249821;19421,706076367453
4930,0;524,4592394552272;9576,16036465318
4931,0;685,8758748025159;5439,265816295721
4932,0;794,2032032036684;4586,262418955141
4933,0;836,6077816259624;5877,967092762207
4934,0;808,6578779024162;8331,975114597317
4935,0;713,4644285924177;11374,889999857029
4936,0;564,352934677898;16720,611999345183
4937,0;372,6545722297404;28514,390749926497
4938,0;171,8925252757288;34158,230487393834
4939,0;0,0;34318,235227142955
4940,0;0,0;31706,36387838714
4941,0;0,0;28173,49849359543
4942,0;0,0;25860,67889695726
4943,0;0,0;25989,19289420219
4944,0;0,0;27944,805560622804
4945,0;0,0;29600,111674555385
4946,0;0,0;29090,2441078958
4947,0;0,0;27602,714056924044
4948,0;0,0;26222,45759021562
4949,0;0,0;24096,639730427014
4950,0;0,0;14057,81240260745
4951,0;0,0;12525,438165928525
4952,0;141,77635997675645;4197,7540397588255
4953,0;340,3972321656744;1518,2291468559006
4954,0;536,9435433102462;487,8465602357489
4955,0;701,2787523265607;449,5386061060169
4956,0;811,1262725642272;569,4645932057048
4957,0;853,7664275234755;1581,1720734201522
4958,0;825,1005233377344;3153,64869465113
4959,0;728,470178744332;6029,9093227736985
4960,0;578,3611519284726;11448,685435321257
4961,0;383,34077790898766;23930,712173898188
4962,0;177,8020084657603;33258,101002823525
4963,0;0,0;36165,52134437943
4964,0;0,0;35654,32799125654
4965,0;0,0;33902,40097003442
4966,0;0,0;33426,94856693271
4967,0;0,0;35129,40097481746
4968,0;0,0;37514,8683818678
4969,0;0,0;38684,53804620932
4970,0;0,0;38280,97397303598
4971,0;0,0;36983,81943404122
4972,0;0,0;36251,895150968645
4973,0;0,0;33713,204335512615
4974,0;0,0;25888,709843293524
4975,0;0,0;43325,88114642484
4976,0;141,56578836965912;36686,70245369755
4977,0;339,38559845611934;29450,54634688942
4978,0;535,0957144663105;23849,63993229367
4979,0;698,930835266642;19433,828580088248
4980,0;808,7510158157876;17780,44971134022
4981,0;851,9572732977912;17815,93651948977
4982,0;823,9346493643706;18910,48547577281
4983,0;727,6864969725639;21374,251407721797
4984,0;576,6906044701522;26423,697753738372
4985,0;382,04541304860595;39577,28267388489
4986,0;177,34389873432391;46351,37651265353
4987,0;0,0;47653,05270113604
4988,0;0,0;49583,534360599704
4989,0;0,0;51480,868439090715
4990,0;0,0;44135,60336750022
4991,0;0,0;38572,76330900201
4992,0;0,0;37001,10280704462
4993,0;0,0;35852,72182196612
4994,0;0,0;34763,73910543458
4995,0;0,0;33969,55319919093
4996,0;0,0;33691,87717563202
4997,0;0,0;35967,76615389268
4998,0;0,0;48959,895803296524
4999,0;0,0;71519,72336996677
5000,0;145,89170633095637;61737,92447901126
5001,0;349,1538783082389;49992,94292942449
5002,0;549,706121212224;40770,24851863177
5003,0;717,2815887804918;34954,313102271524
5004,0;829,207827150646;30693,484116740874
5005,0;872,5825686510307;28112,80577188591
5006,0;843,4743693656698;27665,77834225091
5007,0;744,8082542273424;29227,176424571608
5008,0;589,6924919993322;30183,563192558773
5009,0;391,325623673475;39119,352339783196
5010,0;181,93351224998293;42448,811581284215
5011,0;0,0;41017,013045662854
5012,0;0,0;41027,19279367133
5013,0;0,0;46350,31539649315
5014,0;0,0;50375,918527360765
5015,0;0,0;41316,61223438495
5016,0;0,0;31820,823484228727
5017,0;0,0;26742,33530459039
5018,0;0,0;24204,909022857413
5019,0;0,0;21662,618724746102
5020,0;0,0;21384,07410300749
5021,0;0,0;22167,839192714604
5022,0;0,0;30167,933833238123
5023,0;0,0;53854,96231868235
5024,0;140,67812403201367;58741,077617899224
5025,0;338,33272806104947;54095,74524205657
5026,0;533,5239116750096;44971,9398962052
5027,0;696,6635803688954;35811,96781034187
5028,0;805,7072835600329;29528,452668711972
5029,0;848,1515425657012;26808,222819704548
5030,0;819,7042371597013;26856,723173169376
5031,0;723,3268913393157;28028,508314610262
5032,0;570,7714620444526;26785,272936639736
5033,0;377,30553479596557;32335,18402557826
5034,0;174,794419466988;34773,6228631564
5035,0;0,0;34928,59176528894
5036,0;0,0;34670,138399850104
5037,0;0,0;35085,95816928457
5038,0;0,0;36312,14583450084
5039,0;0,0;35881,67405047635
5040,0;0,0;31118,52568787098
5041,0;0,0;26421,01905211836
5042,0;0,0;26079,258287556153
5043,0;0,0;27965,705705547975
5044,0;0,0;28645,430424826314
5045,0;0,0;27812,543623689828
5046,0;0,0;29878,84833270224
5047,0;0,0;56288,109493933174
5048,0;144,01019423675183;53307,56647664778
5049,0;343,9176716577914;41152,20796744472
5050,0;541,4012295841356;30293,371439549304
5051,0;706,4321128049031;22432,636338080385
5052,0;816,9094095412781;17848,287685091447
5053,0;859,644402201195;16467,459286786805
5054,0;831,2494130450431;17231,36959049786
5055,0;733,9159761702074;18846,28088759417
5056,0;580,4206356583944;20930,227863260996
5057,0;384,3381249797778;28081,573686589134
5058,0;178,83503148924774;30657,607841474386
5059,0;0,0;31984,863849046036
5060,0;0,0;35813,513534823105
5061,0;0,0;41340,46225861119
5062,0;0,0;47100,73754287336
5063,0;0,0;48632,06338145275
5064,0;0,0;44666,72218674437
5065,0;0,0;40626,82986596225
5066,0;0,0;39078,809235571716
5067,0;0,0;37585,67533150473
5068,0;0,0;34101,56715801604
5069,0;0,0;31452,637474994848
5070,0;0,0;31955,92985557276
5071,0;0,0;53472,31831651305
5072,0;134,98917168922983;51690,85691013699
5073,0;326,7520870526814;41547,81550288839
5074,0;516,5275041444457;32141,28884396853
5075,0;675,60022007095;25634,884290394126
5076,0;782,4802306407629;22917,222348714306
5077,0;824,6636461028985;23487,851878165657
5078,0;797,3646596243971;26086,043228120354
5079,0;703,3704438526427;29352,05761418049
5080,0;554,084991448193;30192,655707178197
5081,0;365,54925698664516;34583,96719707645
5082,0;168,53037307210067;34389,08863355735
5083,0;0,0;34344,12746161063
5084,0;0,0;36143,58797781715
5085,0;0,0;40990,32534770534
5086,0;0,0;42916,040037807055
5087,0;0,0;36418,04086567363
5088,0;0,0;28733,31428298335
5089,0;0,0;11982,874602651797
5090,0;0,0;12748,976855542891
5091,0;0,0;13312,013494523213
5092,0;0,0;13701,160058958874
5093,0;0,0;14082,604109688973
5094,0;0,0;8749,248426450997
5095,0;0,0;2993,5914738183687
5096,0;116,4077490201076;1569,6147513306114
5097,0;289,98905378356164;126,23648415901312
5098,0;463,4097213883965;0,0
5099,0;609,8309407070554;0,0
5100,0;708,5908058005447;0,0
5101,0;747,2053212822984;0,0
5102,0;721,4704949051284;0,0
5103,0;634,6751273317326;0,0
5104,0;499,52029347207883;1827,6811838513233
5105,0;327,1175394431362;13110,80539572769
5106,0;147,2013847497496;27084,27977990737
5107,0;0,0;33541,133987370195
5108,0;0,0;35020,09929759915
5109,0;0,0;34931,55596854248
5110,0;0,0;34859,803201557566
5111,0;0,0;34332,295100085816
5112,0;0,0;34068,183461810695
5113,0;0,0;34516,175056565895
5114,0;0,0;35640,526088179846
5115,0;0,0;36432,93893567958
5116,0;0,0;32575,903746865046
5117,0;0,0;27336,43386771505
5118,0;0,0;18988,335936426287
5119,0;0,0;24691,278688247337
5120,0;105,83001341728604;22373,168431627153
5121,0;268,95007838605596;16278,061720177973
5122,0;432,65374916331217;10860,735363174445
5123,0;572,6239231853224;7993,623252265461
5124,0;667,7901876888149;7505,308579557857
5125,0;705,7516768801986;8713,466036151545
5126,0;681,2486061543211;10398,183207195705
5127,0;597,5060569055021;11430,05220467823
5128,0;466,170805421692;10861,231187250987
5129,0;302,65741223645637;13163,105265116137
5130,0;134,08291326749588;15147,997472386583
5131,0;0,0;16375,135967287179
5132,0;0,0;17532,93779674616
5133,0;0,0;21348,00087544562
5134,0;0,0;23661,701088480244
5135,0;0,0;23610,69902582981
5136,0;0,0;23762,819230848956
5137,0;0,0;23451,507413847772
5138,0;0,0;21786,579829269307
5139,0;0,0;21692,884797535215
5140,0;0,0;20171,18981706313
5141,0;0,0;18093,53407000114
5142,0;0,0;28809,55101613468
5143,0;0,0;44251,25316706058
5144,0;121,47108124990818;39789,77773060473
5145,0;299,0111277642599;28218,099704944554
5146,0;475,4560250415805;18583,98239704108
5147,0;623,921002559164;13098,774240387776
5148,0;723,9214830019782;10474,855464870017
5149,0;763,1746157787297;10375,815673646088
5150,0;737,3086307040412;11916,077489678253
5151,0;648,9106159836717;14460,494168390112
5152,0;510,1849861029508;16964,19587971366
5153,0;334,5878114898436;24017,155290608927
5154,0;151,62891713389493;26096,208027877623
5155,0;0,0;25708,03642970677
5156,0;0,0;26964,22496716711
5157,0;0,0;28687,43716434937
5158,0;0,0;27998,447240337886
5159,0;0,0;25403,05097698498
5160,0;0,0;22536,584389496737
5161,0;0,0;20775,339846606734
5162,0;0,0;20279,520265447874
5163,0;0,0;20029,541163815516
5164,0;0,0;19168,53072591932
5165,0;0,0;17859,735293039288
5166,0;0,0;17806,43570779868
5167,0;0,0;40213,76746391694
5168,0;131,74513688718264;31600,21798204708
5169,0;318,2694815989522;20709,304007368246
5170,0;502,8267597680639;14732,17452942543
5171,0;657,6428743745813;12639,229525162827
5172,0;761,7270449826277;13387,900408765006
5173,0;802,9673961516152;15225,64988587277
5174,0;776,2983632041975;17243,461825371116
5175,0;684,5128824206938;18216,429734056124
5176,0;540,6211814845111;17313,4244790187
5177,0;356,97159747474365;19246,869421526673
5178,0;164,0435437622346;17610,518214594846
5179,0;0,0;15158,464786599327
5180,0;0,0;14518,566419842859
5181,0;0,0;17243,64171240488
5182,0;0,0;22691,139810629986
5183,0;0,0;26934,071242539336
5184,0;0,0;25410,556747885206
5185,0;0,0;22370,145101720726
5186,0;0,0;20486,372455035595
5187,0;0,0;19521,275146787335
5188,0;0,0;18788,081469392695
5189,0;0,0;17342,83975148029
5190,0;0,0;9982,267833968104
5191,0;0,0;35289,84913690043
5192,0;146,83032828423356;30643,200183100656
5193,0;346,65162277267706;20720,497970901684
5194,0;543,3184234697985;13371,18205447826
5195,0;707,3436296738935;9534,677176651547
5196,0;816,9777348631713;9228,994099208496
5197,0;859,7798151423219;11245,812386717053
5198,0;831,7131917118744;14809,141598681543
5199,0;735,4747212930696;17779,779073213733
5200,0;583,972430918865;19655,708837215243
5201,0;388,34241052216174;23665,765937164426
5202,0;181,46793437697588;21099,79929235198
5203,0;0,0;17125,107227455126
5204,0;0,0;16809,62377208384
5205,0;0,0;22024,615886508356
5206,0;0,0;29960,3244618832
5207,0;0,0;34035,481423353405
5208,0;0,0;30384,172424919354
5209,0;0,0;27648,541792239932
5210,0;0,0;23633,495996516238
5211,0;0,0;21284,51888235293
5212,0;0,0;19560,078927625964
5213,0;0,0;17630,916144908788
5214,0;0,0;7190,437981459388
5215,0;0,0;22062,144157063627
5216,0;149,54252262580394;22560,313350043252
5217,0;351,986992184523;13121,284475783472
5218,0;551,1247799269786;8350,559123725248
5219,0;717,0926004575066;6803,513864424792
5220,0;827,8701384075124;6409,396139907369
5221,0;871,0694535862046;7062,531020010919
5222,0;842,4800300875455;8634,174190401087
5223,0;745,0746139867391;11251,935861859525
5224,0;592,294452614654;17243,006946544803
5225,0;394,0253410174659;27718,897194294073
5226,0;184,19175760324265;30081,12025724012
5227,0;0,0;27692,860375003434
5228,0;0,0;24681,560984581043
5229,0;0,0;24257,99978341179
5230,0;0,0;26376,943519623608
5231,0;0,0;28609,77000231416
5232,0;0,0;29093,485202732325
5233,0;0,0;27701,966512286097
5234,0;0,0;26046,73779455554
5235,0;0,0;25500,880604016227
5236,0;0,0;26317,612336058537
5237,0;0,0;26423,267865137488
5238,0;0,0;13370,683546097098
5239,0;0,0;11217,11818872543
5240,0;142,7210389717347;12217,980088482438
5241,0;337,5975826779422;4375,041929671265
5242,0;529,8816028943037;1234,3034649629533
5243,0;690,3719958694246;330,5061714932589
5244,0;797,5781641671543;193,62894212704472
5245,0;839,264959387891;195,03147201648986
5246,0;811,2028918696506;344,19370484829125
5247,0;716,8092288122526;1845,6037562517463
5248,0;569,6388959531348;8835,243643642325
5249,0;378,0559465694794;23217,11373767956
5250,0;175,69331053389863;32998,46303901283
5251,0;0,0;33219,96596915968
5252,0;0,0;29603,212329023558
5253,0;0,0;25833,2140905766
5254,0;0,0;23781,848721753966
5255,0;0,0;23773,005097584104
5256,0;0,0;25290,05092642403
5257,0;0,0;26681,43442182452
5258,0;0,0;27647,82789567476
5259,0;0,0;27994,007653609096
5260,0;0,0;28020,578185879756
5261,0;0,0;27221,928665693602
5262,0;0,0;14803,664945785162
5263,0;0,0;12765,70018183093
5264,0;140,93037733810561;12170,528841439816
5265,0;333,5435421393666;2821,595668629006
5266,0;523,7037825789668;164,04403969716762
5267,0;682,5274305236437;0,0
5268,0;788,6027649224318;2,01466960002894
5269,0;829,6202474170616;287,73175040250743
5270,0;801,8020582719056;1618,8910685065127
5271,0;708,3455246091506;5347,466269253857
5272,0;562,636687156759;14491,233142051477
5273,0;372,8730091623372;29254,026467048006
5274,0;172,76510893274465;36428,353351147874
5275,0;0,0;35638,72475178068
5276,0;0,0;31699,072960709174
5277,0;0,0;28458,80012004511
5278,0;0,0;27661,660515590862
5279,0;0,0;28987,76327798899
5280,0;0,0;30419,58636582002
5281,0;0,0;29530,21931163632
5282,0;0,0;27496,44945555842
5283,0;0,0;25803,229407121697
5284,0;0,0;24904,197405127663
5285,0;0,0;23740,851258691564
5286,0;0,0;10797,889323275762
5287,0;0,0;20392,28030006257
5288,0;148,143292155223;29103,68181400645
5289,0;346,5186195165753;23471,776052530084
5290,0;541,7792999432131;19574,745392577883
5291,0;704,6280306184556;18279,879455904265
5292,0;813,4498889199631;18933,42466943876
5293,0;855,8862831553895;21392,42839089279
5294,0;827,8095199417266;25066,537507536694
5295,0;732,2361170738727;26217,13245071041
5296,0;582,4396851413242;25535,269477559163
5297,0;387,41618409241926;26305,334955574082
5298,0;181,01718761790653;22599,246578693805
5299,0;0,0;22688,082601643706
5300,0;0,0;32760,35367272888
5301,0;0,0;47523,872685069065
5302,0;0,0;53398,590825367086
5303,0;0,0;49800,47386639627
5304,0;0,0;37884,61064950383
5305,0;0,0;31788,51977449398
5306,0;0,0;28839,8420280859
5307,0;0,0;28650,45036137656
5308,0;0,0;27607,564996742283
5309,0;0,0;25310,85077685031
5310,0;0,0;17542,440004950477
5311,0;0,0;57068,34228202624
5312,0;138,23749322043366;59873,05711647202
5313,0;328,6948127217746;52484,445524913455
5314,0;516,621736301412;45049,57824063847
5315,0;673,5924078968502;39708,84625219635
5316,0;778,394618524694;36145,970083504915
5317,0;818,495678207624;34231,66076260408
5318,0;790,0628709789144;34053,38749693495
5319,0;696,0202386006005;33861,78855253543
5320,0;548,7396366004141;29162,74291392837
5321,0;362,449234767837;33443,65006930968
5322,0;166,7344677423395;39900,53455470524
5323,0;0,0;47603,72615994524
5324,0;0,0;52482,72785131247
5325,0;0,0;47120,02313175097
5326,0;0,0;37655,05342547536
5327,0;0,0;32203,76436847623
5328,0;0,0;28906,02271886793
5329,0;0,0;27218,630074443154
5330,0;0,0;25817,837932529215
5331,0;0,0;24792,2222657826
5332,0;0,0;23804,375599806008
5333,0;0,0;21546,42993917622
5334,0;0,0;23454,079202517947
5335,0;0,0;51061,71508178838
5336,0;149,03370554649672;49952,31908759526
5337,0;348,517870684918;38911,17839731166
5338,0;544,2162868529806;30052,00595534662
5339,0;706,8150748949041;23897,678487407993
5340,0;814,8080885375695;19487,488824099193
5341,0;856,1277886840465;17349,292864270028
5342,0;826,4426451988545;17021,066131500098
5343,0;729,0358764812422;17555,935376225803
5344,0;577,4758804554532;17810,264279107054
5345,0;383,4175006537508;23772,06618083349
5346,0;178,11975497806142;26817,96417928266
5347,0;0,0;27481,835561263408
5348,0;0,0;29921,770026724975
5349,0;0,0;36550,1001262373
5350,0;0,0;42028,59795540075
5351,0;0,0;42560,739754540635
5352,0;0,0;35588,83882130388
5353,0;0,0;31205,03789967984
5354,0;0,0;25420,17461305577
5355,0;0,0;22916,356102486923
5356,0;0,0;23097,088999136377
5357,0;0,0;23015,634863691914
5358,0;0,0;14032,053621786588
5359,0;0,0;41695,474613138766
5360,0;158,09217740391355;29080,282628334804
5361,0;365,96714159932964;18075,624810741392
5362,0;569,0273697888623;13127,210652081036
5363,0;736,9699491150343;11067,593051786655
5364,0;847,8998217795607;10875,269386964874
5365,0;890,000666738127;12439,869825360116
5366,0;859,7517968114951;16137,738378138927
5367,0;760,1378274388549;21315,8182642216
5368,0;604,7361476525308;28049,710719098748
5369,0;402,6573247762767;39737,92020311649
5370,0;188,10347255409576;40357,64195424659
5371,0;0,0;37389,6346184473
5372,0;0,0;35445,977995722686
5373,0;0,0;35342,83922567547
5374,0;0,0;34941,72199395544
5375,0;0,0;32512,95474193611
5376,0;0,0;27974,21335835363
5377,0;0,0;24920,40153921335
